MODEL	MAINEFFS	MLE_BETA	SE	Z_MEAN	A_MEAN	PRIOR_BETA	SE	ADD_PROB
1817	4792	0	0	0	0	0	0	0.5
1817	5936	0	0	0	0	0	0	0.5
1817	1568	0	0	0	0	0	0	0.5
1817	4568	0	0	0	0	0	0	0.5
1817	2069	0	0	0	0	0	0	0.5
1817	2671	0	0	0	0	0	0	0.5
1817	1657	0	0	0	0	0	0	0.5
1818	-1	0	0	0	0	0	0	0
1818	2153	0	0	0	0	0	0	0.5
1818	1078	0	0	0	0	0	0	0.5
1818	4569	0	0	0	0	0	0	0.5
1818	1391	0	0	0	0	0	0	0.5
1818	2328	0	0	0	0	0	0	0.5
1818	7283	0	0	0	0	0	0	0.5
1818	2671 5936	0	0	0	0	0	0	0.5
1818	5517	0	0	0	0	0	0	0.5
1818	4792	0	0	0	0	0	0	0.5
1818	5936	0	0	0	0	0	0	0.5
1818	1568	0	0	0	0	0	0	0.5
1818	4568	0	0	0	0	0	0	0.5
1818	2069	0	0	0	0	0	0	0.5
1818	2671	0	0	0	0	0	0	0.5
1818	1657	0	0	0	0	0	0	0.5
1819	-1	0	0	0	0	0	0	0
1819	2153	0	0	0	0	0	0	0.5
1819	1078	0	0	0	0	0	0	0.5
1819	1657	0	0	0	0	0	0	0.5
1819	1391	0	0	0	0	0	0	0.5
1819	2328	0	0	0	0	0	0	0.5
1819	7283	0	0	0	0	0	0	0.5
1819	2671 5936	0	0	0	0	0	0	0.5
1819	5517	0	0	0	0	0	0	0.5
1819	4792	0	0	0	0	0	0	0.5
1819	5936	0	0	0	0	0	0	0.5
1819	1568	0	0	0	0	0	0	0.5
1819	4568	0	0	0	0	0	0	0.5
1819	2069	0	0	0	0	0	0	0.5
1819	2671	0	0	0	0	0	0	0.5
1820	-1	0	0	0	0	0	0	0
1820	2153	0	0	0	0	0	0	0.5
1820	1078	0	0	0	0	0	0	0.5
1820	1657	0	0	0	0	0	0	0.5
1820	1391	0	0	0	0	0	0	0.5
1820	2328	0	0	0	0	0	0	0.5
1820	7283	0	0	0	0	0	0	0.5
1820	2671 5936	0	0	0	0	0	0	0.5
1820	5517	0	0	0	0	0	0	0.5
1820	4792	0	0	0	0	0	0	0.5
1820	5936	0	0	0	0	0	0	0.5
1820	1568	0	0	0	0	0	0	0.5
1820	4568	0	0	0	0	0	0	0.5
1820	2069	0	0	0	0	0	0	0.5
1820	2671	0	0	0	0	0	0	0.5
1821	-1	0	0	0	0	0	0	0
1821	2153	0	0	0	0	0	0	0.5
1821	1078	0	0	0	0	0	0	0.5
1821	1657	0	0	0	0	0	0	0.5
1821	1391	0	0	0	0	0	0	0.5
1821	2328	0	0	0	0	0	0	0.5
1821	7283	0	0	0	0	0	0	0.5
1821	4997	0	0	0	0	0	0	0.5
1821	5517	0	0	0	0	0	0	0.5
1821	4792	0	0	0	0	0	0	0.5
1821	5936	0	0	0	0	0	0	0.5
1821	1568	0	0	0	0	0	0	0.5
1821	4568	0	0	0	0	0	0	0.5
1821	2069	0	0	0	0	0	0	0.5
1821	2671	0	0	0	0	0	0	0.5
1822	-1	0	0	0	0	0	0	0
1822	2153	0	0	0	0	0	0	0.5
1822	1078	0	0	0	0	0	0	0.5
1822	1657	0	0	0	0	0	0	0.5
1822	1391	0	0	0	0	0	0	0.5
1822	2328	0	0	0	0	0	0	0.5
1822	7056	0	0	0	0	0	0	0.5
1822	4997	0	0	0	0	0	0	0.5
1822	5517	0	0	0	0	0	0	0.5
1822	4792	0	0	0	0	0	0	0.5
1822	5936	0	0	0	0	0	0	0.5
1822	1568	0	0	0	0	0	0	0.5
1822	4568	0	0	0	0	0	0	0.5
1822	2069	0	0	0	0	0	0	0.5
1822	2671	0	0	0	0	0	0	0.5
1823	-1	0	0	0	0	0	0	0
1823	2153	0	0	0	0	0	0	0.5
1823	1078	0	0	0	0	0	0	0.5
1823	1657	0	0	0	0	0	0	0.5
1823	1391	0	0	0	0	0	0	0.5
1823	2328	0	0	0	0	0	0	0.5
1823	7056	0	0	0	0	0	0	0.5
1823	4997	0	0	0	0	0	0	0.5
1823	5517	0	0	0	0	0	0	0.5
1823	2671	0	0	0	0	0	0	0.5
1823	5936	0	0	0	0	0	0	0.5
1823	1568	0	0	0	0	0	0	0.5
1823	4568	0	0	0	0	0	0	0.5
1823	2069	0	0	0	0	0	0	0.5
1824	-1	0	0	0	0	0	0	0
1824	2153	0	0	0	0	0	0	0.5
1824	1078	0	0	0	0	0	0	0.5
1824	1657	0	0	0	0	0	0	0.5
1824	1391	0	0	0	0	0	0	0.5
1824	2328	0	0	0	0	0	0	0.5
1824	7056	0	0	0	0	0	0	0.5
1824	2069	0	0	0	0	0	0	0.5
1824	5517	0	0	0	0	0	0	0.5
1824	2671	0	0	0	0	0	0	0.5
1824	5936	0	0	0	0	0	0	0.5
1824	1568	0	0	0	0	0	0	0.5
1824	4568	0	0	0	0	0	0	0.5
1825	-1	0	0	0	0	0	0	0
1825	2153	0	0	0	0	0	0	0.5
1825	1078	0	0	0	0	0	0	0.5
1825	1657	0	0	0	0	0	0	0.5
1825	861	0	0	0	0	0	0	0.5
1825	2328	0	0	0	0	0	0	0.5
1825	7056	0	0	0	0	0	0	0.5
1825	2069	0	0	0	0	0	0	0.5
1825	5517	0	0	0	0	0	0	0.5
1825	2671	0	0	0	0	0	0	0.5
1825	5936	0	0	0	0	0	0	0.5
1825	1568	0	0	0	0	0	0	0.5
1825	4568	0	0	0	0	0	0	0.5
1826	-1	0	0	0	0	0	0	0
1826	2153	0	0	0	0	0	0	0.5
1826	1078	0	0	0	0	0	0	0.5
1826	1657	0	0	0	0	0	0	0.5
1826	861	0	0	0	0	0	0	0.5
1826	2328	0	0	0	0	0	0	0.5
1826	7056	0	0	0	0	0	0	0.5
1826	2069	0	0	0	0	0	0	0.5
1826	5517	0	0	0	0	0	0	0.5
1826	2671	0	0	0	0	0	0	0.5
1826	5936	0	0	0	0	0	0	0.5
1826	1568	0	0	0	0	0	0	0.5
1826	4909	0	0	0	0	0	0	0.5
1827	-1	0	0	0	0	0	0	0
1827	2153	0	0	0	0	0	0	0.5
1827	1078	0	0	0	0	0	0	0.5
1827	1657	0	0	0	0	0	0	0.5
1827	861	0	0	0	0	0	0	0.5
1827	2328	0	0	0	0	0	0	0.5
1827	7056	0	0	0	0	0	0	0.5
1827	4909	0	0	0	0	0	0	0.5
1827	5517	0	0	0	0	0	0	0.5
1827	2671	0	0	0	0	0	0	0.5
1827	5936	0	0	0	0	0	0	0.5
1827	1568	0	0	0	0	0	0	0.5
1828	-1	0	0	0	0	0	0	0
1828	2153	0	0	0	0	0	0	0.5
1828	1078	0	0	0	0	0	0	0.5
1828	1657	0	0	0	0	0	0	0.5
1828	861	0	0	0	0	0	0	0.5
1828	2328	0	0	0	0	0	0	0.5
1828	2793	0	0	0	0	0	0	0.5
1828	4909	0	0	0	0	0	0	0.5
1828	5517	0	0	0	0	0	0	0.5
1828	2671	0	0	0	0	0	0	0.5
1828	5936	0	0	0	0	0	0	0.5
1828	1568	0	0	0	0	0	0	0.5
1829	-1	0	0	0	0	0	0	0
1829	2153	0	0	0	0	0	0	0.5
1829	1078	0	0	0	0	0	0	0.5
1829	1657	0	0	0	0	0	0	0.5
1829	861	0	0	0	0	0	0	0.5
1829	2328	0	0	0	0	0	0	0.5
1829	2793	0	0	0	0	0	0	0.5
1829	4909	0	0	0	0	0	0	0.5
1829	5517	0	0	0	0	0	0	0.5
1829	2671	0	0	0	0	0	0	0.5
1829	5936	0	0	0	0	0	0	0.5
1830	-1	0	0	0	0	0	0	0
1830	2153	0	0	0	0	0	0	0.5
1830	1078	0	0	0	0	0	0	0.5
1830	1657	0	0	0	0	0	0	0.5
1830	861	0	0	0	0	0	0	0.5
1830	2328	0	0	0	0	0	0	0.5
1830	2793	0	0	0	0	0	0	0.5
1830	4909	0	0	0	0	0	0	0.5
1830	5517	0	0	0	0	0	0	0.5
1830	5496	0	0	0	0	0	0	0.5
1830	5936	0	0	0	0	0	0	0.5
1831	-1	0	0	0	0	0	0	0
1831	2153	0	0	0	0	0	0	0.5
1831	1078	0	0	0	0	0	0	0.5
1831	1657	0	0	0	0	0	0	0.5
1831	3807	0	0	0	0	0	0	0.5
1831	2328	0	0	0	0	0	0	0.5
1831	2793	0	0	0	0	0	0	0.5
1831	4909	0	0	0	0	0	0	0.5
1831	5517	0	0	0	0	0	0	0.5
1831	5496	0	0	0	0	0	0	0.5
1831	5936	0	0	0	0	0	0	0.5
1832	-1	0	0	0	0	0	0	0
1832	2153	0	0	0	0	0	0	0.5
1832	1078	0	0	0	0	0	0	0.5
1832	1657	0	0	0	0	0	0	0.5
1832	3807	0	0	0	0	0	0	0.5
1832	2328	0	0	0	0	0	0	0.5
1832	2793	0	0	0	0	0	0	0.5
1832	4909	0	0	0	0	0	0	0.5
1832	5517	0	0	0	0	0	0	0.5
1832	5496	0	0	0	0	0	0	0.5
1832	5936	0	0	0	0	0	0	0.5
1832	4908	0	0	0	0	0	0	0.5
1833	-1	0	0	0	0	0	0	0
1833	2153	0	0	0	0	0	0	0.5
1833	1078	0	0	0	0	0	0	0.5
1833	1657	0	0	0	0	0	0	0.5
1833	3807	0	0	0	0	0	0	0.5
1833	2328	0	0	0	0	0	0	0.5
1833	2793	0	0	0	0	0	0	0.5
1833	4909	0	0	0	0	0	0	0.5
1833	5517	0	0	0	0	0	0	0.5
1833	5496	0	0	0	0	0	0	0.5
1833	3998	0	0	0	0	0	0	0.5
1833	4908	0	0	0	0	0	0	0.5
1834	-1	0	0	0	0	0	0	0
1834	2153	0	0	0	0	0	0	0.5
1834	1078	0	0	0	0	0	0	0.5
1834	1657	0	0	0	0	0	0	0.5
1834	3807	0	0	0	0	0	0	0.5
1834	2328	0	0	0	0	0	0	0.5
1834	2793	0	0	0	0	0	0	0.5
1834	4909	0	0	0	0	0	0	0.5
1834	4908	0	0	0	0	0	0	0.5
1834	5496	0	0	0	0	0	0	0.5
1834	3998	0	0	0	0	0	0	0.5
1835	-1	0	0	0	0	0	0	0
1835	2153	0	0	0	0	0	0	0.5
1835	1078	0	0	0	0	0	0	0.5
1835	1657	0	0	0	0	0	0	0.5
1835	3807	0	0	0	0	0	0	0.5
1835	4658	0	0	0	0	0	0	0.5
1835	2793	0	0	0	0	0	0	0.5
1835	4909	0	0	0	0	0	0	0.5
1835	4908	0	0	0	0	0	0	0.5
1835	5496	0	0	0	0	0	0	0.5
1835	3998	0	0	0	0	0	0	0.5
1836	-1	0	0	0	0	0	0	0
1836	2153	0	0	0	0	0	0	0.5
1836	1078	0	0	0	0	0	0	0.5
1836	3998	0	0	0	0	0	0	0.5
1836	3807	0	0	0	0	0	0	0.5
1836	4658	0	0	0	0	0	0	0.5
1836	2793	0	0	0	0	0	0	0.5
1836	4909	0	0	0	0	0	0	0.5
1836	4908	0	0	0	0	0	0	0.5
1836	5496	0	0	0	0	0	0	0.5
1837	-1	0	0	0	0	0	0	0
1837	2818	0	0	0	0	0	0	0.5
1837	1078	0	0	0	0	0	0	0.5
1837	3998	0	0	0	0	0	0	0.5
1837	3807	0	0	0	0	0	0	0.5
1837	4658	0	0	0	0	0	0	0.5
1837	2793	0	0	0	0	0	0	0.5
1837	4909	0	0	0	0	0	0	0.5
1837	4908	0	0	0	0	0	0	0.5
1837	5496	0	0	0	0	0	0	0.5
1838	-1	0	0	0	0	0	0	0
1838	2818	0	0	0	0	0	0	0.5
1838	1175	0	0	0	0	0	0	0.5
1838	3998	0	0	0	0	0	0	0.5
1838	3807	0	0	0	0	0	0	0.5
1838	4658	0	0	0	0	0	0	0.5
1838	2793	0	0	0	0	0	0	0.5
1838	4909	0	0	0	0	0	0	0.5
1838	4908	0	0	0	0	0	0	0.5
1838	5496	0	0	0	0	0	0	0.5
1839	-1	0	0	0	0	0	0	0
1839	2818	0	0	0	0	0	0	0.5
1839	1175	0	0	0	0	0	0	0.5
1839	3998	0	0	0	0	0	0	0.5
1839	3807	0	0	0	0	0	0	0.5
1839	4658	0	0	0	0	0	0	0.5
1839	2793	0	0	0	0	0	0	0.5
1839	4909	0	0	0	0	0	0	0.5
1839	4908	0	0	0	0	0	0	0.5
1839	5496	0	0	0	0	0	0	0.5
1839	751	0	0	0	0	0	0	0.5
1840	-1	0	0	0	0	0	0	0
1840	2818	0	0	0	0	0	0	0.5
1840	1175	0	0	0	0	0	0	0.5
1840	3998	0	0	0	0	0	0	0.5
1840	3807	0	0	0	0	0	0	0.5
1840	6665	0	0	0	0	0	0	0.5
1840	2793	0	0	0	0	0	0	0.5
1840	4909	0	0	0	0	0	0	0.5
1840	4908	0	0	0	0	0	0	0.5
1840	5496	0	0	0	0	0	0	0.5
1840	751	0	0	0	0	0	0	0.5
1841	-1	0	0	0	0	0	0	0
1841	2818	0	0	0	0	0	0	0.5
1841	1175	0	0	0	0	0	0	0.5
1841	3998	0	0	0	0	0	0	0.5
1841	3807	0	0	0	0	0	0	0.5
1841	6665	0	0	0	0	0	0	0.5
1841	2793	0	0	0	0	0	0	0.5
1841	4909	0	0	0	0	0	0	0.5
1841	4908	0	0	0	0	0	0	0.5
1841	2229	0	0	0	0	0	0	0.5
1841	751	0	0	0	0	0	0	0.5
1842	-1	0	0	0	0	0	0	0
1842	2818	0	0	0	0	0	0	0.5
1842	1175	0	0	0	0	0	0	0.5
1842	3998	0	0	0	0	0	0	0.5
1842	3807	0	0	0	0	0	0	0.5
1842	6665	0	0	0	0	0	0	0.5
1842	2793	0	0	0	0	0	0	0.5
1842	4526	0	0	0	0	0	0	0.5
1842	4908	0	0	0	0	0	0	0.5
1842	2229	0	0	0	0	0	0	0.5
1842	751	0	0	0	0	0	0	0.5
1843	-1	0	0	0	0	0	0	0
1843	770	0	0	0	0	0	0	0.5
1843	1175	0	0	0	0	0	0	0.5
1843	3998	0	0	0	0	0	0	0.5
1843	3807	0	0	0	0	0	0	0.5
1843	6665	0	0	0	0	0	0	0.5
1843	2793	0	0	0	0	0	0	0.5
1843	4526	0	0	0	0	0	0	0.5
1843	4908	0	0	0	0	0	0	0.5
1843	2229	0	0	0	0	0	0	0.5
1843	751	0	0	0	0	0	0	0.5
1844	-1	0	0	0	0	0	0	0
1844	770	0	0	0	0	0	0	0.5
1844	1175	0	0	0	0	0	0	0.5
1844	3998	0	0	0	0	0	0	0.5
1844	3807	0	0	0	0	0	0	0.5
1844	751	0	0	0	0	0	0	0.5
1844	2793	0	0	0	0	0	0	0.5
1844	4526	0	0	0	0	0	0	0.5
1844	4908	0	0	0	0	0	0	0.5
1844	2229	0	0	0	0	0	0	0.5
1845	-1	0	0	0	0	0	0	0
1845	770	0	0	0	0	0	0	0.5
1845	1175	0	0	0	0	0	0	0.5
1845	3998	0	0	0	0	0	0	0.5
1845	3807	0	0	0	0	0	0	0.5
1845	751	0	0	0	0	0	0	0.5
1845	2793	0	0	0	0	0	0	0.5
1845	4526	0	0	0	0	0	0	0.5
1845	4908	0	0	0	0	0	0	0.5
1845	2229	0	0	0	0	0	0	0.5
1845	6242	0	0	0	0	0	0	0.5
1846	-1	0	0	0	0	0	0	0
1846	770	0	0	0	0	0	0	0.5
1846	1175	0	0	0	0	0	0	0.5
1846	3998	0	0	0	0	0	0	0.5
1846	3807	0	0	0	0	0	0	0.5
1846	751	0	0	0	0	0	0	0.5
1846	2793	0	0	0	0	0	0	0.5
1846	4526	0	0	0	0	0	0	0.5
1846	4908	0	0	0	0	0	0	0.5
1846	2229	0	0	0	0	0	0	0.5
1846	6242	0	0	0	0	0	0	0.5
1847	-1	0	0	0	0	0	0	0
1847	770	0	0	0	0	0	0	0.5
1847	1175	0	0	0	0	0	0	0.5
1847	3998	0	0	0	0	0	0	0.5
1847	3807	0	0	0	0	0	0	0.5
1847	751	0	0	0	0	0	0	0.5
1847	2793	0	0	0	0	0	0	0.5
1847	4526	0	0	0	0	0	0	0.5
1847	4908	0	0	0	0	0	0	0.5
1847	2229	0	0	0	0	0	0	0.5
1847	6242	0	0	0	0	0	0	0.5
1847	6051	0	0	0	0	0	0	0.5
1848	-1	0	0	0	0	0	0	0
1848	770	0	0	0	0	0	0	0.5
1848	1175	0	0	0	0	0	0	0.5
1848	3998	0	0	0	0	0	0	0.5
1848	2109	0	0	0	0	0	0	0.5
1848	751	0	0	0	0	0	0	0.5
1848	2793	0	0	0	0	0	0	0.5
1848	4526	0	0	0	0	0	0	0.5
1848	4908	0	0	0	0	0	0	0.5
1848	2229	0	0	0	0	0	0	0.5
1848	6242	0	0	0	0	0	0	0.5
1848	6051	0	0	0	0	0	0	0.5
1849	-1	0	0	0	0	0	0	0
1849	770	0	0	0	0	0	0	0.5
1849	1175	0	0	0	0	0	0	0.5
1849	3998	0	0	0	0	0	0	0.5
1849	2109	0	0	0	0	0	0	0.5
1849	6051	0	0	0	0	0	0	0.5
1849	2793	0	0	0	0	0	0	0.5
1849	4526	0	0	0	0	0	0	0.5
1849	4908	0	0	0	0	0	0	0.5
1849	2229	0	0	0	0	0	0	0.5
1849	6242	0	0	0	0	0	0	0.5
1850	-1	0	0	0	0	0	0	0
1850	770	0	0	0	0	0	0	0.5
1850	1175	0	0	0	0	0	0	0.5
1850	3998	0	0	0	0	0	0	0.5
1850	2109	0	0	0	0	0	0	0.5
1850	6051	0	0	0	0	0	0	0.5
1850	2793	0	0	0	0	0	0	0.5
1850	4526	0	0	0	0	0	0	0.5
1850	4908	0	0	0	0	0	0	0.5
1850	2229	0	0	0	0	0	0	0.5
1850	6242	0	0	0	0	0	0	0.5
1850	6393	0	0	0	0	0	0	0.5
1851	-1	0	0	0	0	0	0	0
1851	770	0	0	0	0	0	0	0.5
1851	6393	0	0	0	0	0	0	0.5
1851	3998	0	0	0	0	0	0	0.5
1851	2109	0	0	0	0	0	0	0.5
1851	6051	0	0	0	0	0	0	0.5
1851	2793	0	0	0	0	0	0	0.5
1851	4526	0	0	0	0	0	0	0.5
1851	4908	0	0	0	0	0	0	0.5
1851	2229	0	0	0	0	0	0	0.5
1851	6242	0	0	0	0	0	0	0.5
1852	-1	0	0	0	0	0	0	0
1852	770	0	0	0	0	0	0	0.5
1852	6393	0	0	0	0	0	0	0.5
1852	3998	0	0	0	0	0	0	0.5
1852	2109	0	0	0	0	0	0	0.5
1852	6051	0	0	0	0	0	0	0.5
1852	2793	0	0	0	0	0	0	0.5
1852	4526	0	0	0	0	0	0	0.5
1852	2233	0	0	0	0	0	0	0.5
1852	2229	0	0	0	0	0	0	0.5
1852	6242	0	0	0	0	0	0	0.5
1853	-1	0	0	0	0	0	0	0
1853	770	0	0	0	0	0	0	0.5
1853	6393	0	0	0	0	0	0	0.5
1853	3998	0	0	0	0	0	0	0.5
1853	2109	0	0	0	0	0	0	0.5
1853	6051	0	0	0	0	0	0	0.5
1853	2793	0	0	0	0	0	0	0.5
1853	4526	0	0	0	0	0	0	0.5
1853	2947	0	0	0	0	0	0	0.5
1853	2229	0	0	0	0	0	0	0.5
1853	6242	0	0	0	0	0	0	0.5
1854	-1	0	0	0	0	0	0	0
1854	770	0	0	0	0	0	0	0.5
1854	2561	0	0	0	0	0	0	0.5
1854	3998	0	0	0	0	0	0	0.5
1854	2109	0	0	0	0	0	0	0.5
1854	6051	0	0	0	0	0	0	0.5
1854	2793	0	0	0	0	0	0	0.5
1854	4526	0	0	0	0	0	0	0.5
1854	2947	0	0	0	0	0	0	0.5
1854	2229	0	0	0	0	0	0	0.5
1854	6242	0	0	0	0	0	0	0.5
1855	-1	0	0	0	0	0	0	0
1855	770	0	0	0	0	0	0	0.5
1855	2561	0	0	0	0	0	0	0.5
1855	3998	0	0	0	0	0	0	0.5
1855	5880	0	0	0	0	0	0	0.5
1855	6051	0	0	0	0	0	0	0.5
1855	2793	0	0	0	0	0	0	0.5
1855	4526	0	0	0	0	0	0	0.5
1855	2947	0	0	0	0	0	0	0.5
1855	2229	0	0	0	0	0	0	0.5
1855	6242	0	0	0	0	0	0	0.5
1856	-1	0	0	0	0	0	0	0
1856	770	0	0	0	0	0	0	0.5
1856	2561	0	0	0	0	0	0	0.5
1856	3998	0	0	0	0	0	0	0.5
1856	5880	0	0	0	0	0	0	0.5
1856	6242	0	0	0	0	0	0	0.5
1856	2793	0	0	0	0	0	0	0.5
1856	4526	0	0	0	0	0	0	0.5
1856	2947	0	0	0	0	0	0	0.5
1856	2229	0	0	0	0	0	0	0.5
1857	-1	0	0	0	0	0	0	0
1857	770	0	0	0	0	0	0	0.5
1857	2561	0	0	0	0	0	0	0.5
1857	3998	0	0	0	0	0	0	0.5
1857	5880	0	0	0	0	0	0	0.5
1857	6242	0	0	0	0	0	0	0.5
1857	2793	0	0	0	0	0	0	0.5
1857	2229	0	0	0	0	0	0	0.5
1857	2947	0	0	0	0	0	0	0.5
1858	-1	0	0	0	0	0	0	0
1858	770	0	0	0	0	0	0	0.5
1858	2561	0	0	0	0	0	0	0.5
1858	5383	0	0	0	0	0	0	0.5
1858	5880	0	0	0	0	0	0	0.5
1858	6242	0	0	0	0	0	0	0.5
1858	2793	0	0	0	0	0	0	0.5
1858	2229	0	0	0	0	0	0	0.5
1858	2947	0	0	0	0	0	0	0.5
1859	-1	0	0	0	0	0	0	0
1859	770	0	0	0	0	0	0	0.5
1859	2561	0	0	0	0	0	0	0.5
1859	6245	0	0	0	0	0	0	0.5
1859	5880	0	0	0	0	0	0	0.5
1859	6242	0	0	0	0	0	0	0.5
1859	2793	0	0	0	0	0	0	0.5
1859	2229	0	0	0	0	0	0	0.5
1859	2947	0	0	0	0	0	0	0.5
1860	-1	0	0	0	0	0	0	0
1860	770	0	0	0	0	0	0	0.5
1860	2561	0	0	0	0	0	0	0.5
1860	6245	0	0	0	0	0	0	0.5
1860	5880	0	0	0	0	0	0	0.5
1860	6242	0	0	0	0	0	0	0.5
1860	2793	0	0	0	0	0	0	0.5
1860	2229	0	0	0	0	0	0	0.5
1860	2947	0	0	0	0	0	0	0.5
1860	6862	0	0	0	0	0	0	0.5
1861	-1	0	0	0	0	0	0	0
1861	770	0	0	0	0	0	0	0.5
1861	2561	0	0	0	0	0	0	0.5
1861	6245	0	0	0	0	0	0	0.5
1861	5880	0	0	0	0	0	0	0.5
1861	6242	0	0	0	0	0	0	0.5
1861	2793	0	0	0	0	0	0	0.5
1861	2229	0	0	0	0	0	0	0.5
1861	2947	0	0	0	0	0	0	0.5
1861	1201	0	0	0	0	0	0	0.5
1862	-1	0	0	0	0	0	0	0
1862	770	0	0	0	0	0	0	0.5
1862	2561	0	0	0	0	0	0	0.5
1862	6245	0	0	0	0	0	0	0.5
1862	5880	0	0	0	0	0	0	0.5
1862	6242	0	0	0	0	0	0	0.5
1862	2793	0	0	0	0	0	0	0.5
1862	2229	0	0	0	0	0	0	0.5
1862	2947	0	0	0	0	0	0	0.5
1862	2756	0	0	0	0	0	0	0.5
1863	-1	0	0	0	0	0	0	0
1863	2756	0	0	0	0	0	0	0.5
1863	2561	0	0	0	0	0	0	0.5
1863	6245	0	0	0	0	0	0	0.5
1863	5880	0	0	0	0	0	0	0.5
1863	6242	0	0	0	0	0	0	0.5
1863	2793	0	0	0	0	0	0	0.5
1863	2229	0	0	0	0	0	0	0.5
1863	2947	0	0	0	0	0	0	0.5
1864	-1	0	0	0	0	0	0	0
1864	2756	0	0	0	0	0	0	0.5
1864	2561	0	0	0	0	0	0	0.5
1864	6245	0	0	0	0	0	0	0.5
1864	5880	0	0	0	0	0	0	0.5
1864	6242	0	0	0	0	0	0	0.5
1864	2793	0	0	0	0	0	0	0.5
1864	2229	0	0	0	0	0	0	0.5
1864	2947	0	0	0	0	0	0	0.5
1864	2339	0	0	0	0	0	0	0.5
1865	-1	0	0	0	0	0	0	0
1865	2756	0	0	0	0	0	0	0.5
1865	2561	0	0	0	0	0	0	0.5
1865	6245	0	0	0	0	0	0	0.5
1865	5880	0	0	0	0	0	0	0.5
1865	6242	0	0	0	0	0	0	0.5
1865	2793	0	0	0	0	0	0	0.5
1865	2339	0	0	0	0	0	0	0.5
1865	2947	0	0	0	0	0	0	0.5
1866	-1	0	0	0	0	0	0	0
1866	2756	0	0	0	0	0	0	0.5
1866	2561	0	0	0	0	0	0	0.5
1866	5549	0	0	0	0	0	0	0.5
1866	5880	0	0	0	0	0	0	0.5
1866	6242	0	0	0	0	0	0	0.5
1866	2793	0	0	0	0	0	0	0.5
1866	2339	0	0	0	0	0	0	0.5
1866	2947	0	0	0	0	0	0	0.5
1867	-1	0	0	0	0	0	0	0
1867	2756	0	0	0	0	0	0	0.5
1867	2561	0	0	0	0	0	0	0.5
1867	5549	0	0	0	0	0	0	0.5
1867	2697	0	0	0	0	0	0	0.5
1867	6242	0	0	0	0	0	0	0.5
1867	2793	0	0	0	0	0	0	0.5
1867	2339	0	0	0	0	0	0	0.5
1867	2947	0	0	0	0	0	0	0.5
1868	-1	0	0	0	0	0	0	0
1868	2756	0	0	0	0	0	0	0.5
1868	2561	0	0	0	0	0	0	0.5
1868	5549	0	0	0	0	0	0	0.5
1868	2697	0	0	0	0	0	0	0.5
1868	6242	0	0	0	0	0	0	0.5
1868	2793	0	0	0	0	0	0	0.5
1868	2339	0	0	0	0	0	0	0.5
1868	2947	0	0	0	0	0	0	0.5
1868	5777	0	0	0	0	0	0	0.5
1869	-1	0	0	0	0	0	0	0
1869	2756	0	0	0	0	0	0	0.5
1869	2561	0	0	0	0	0	0	0.5
1869	5549	0	0	0	0	0	0	0.5
1869	5777	0	0	0	0	0	0	0.5
1869	6242	0	0	0	0	0	0	0.5
1869	2793	0	0	0	0	0	0	0.5
1869	2339	0	0	0	0	0	0	0.5
1869	2947	0	0	0	0	0	0	0.5
1870	-1	0	0	0	0	0	0	0
1870	2756	0	0	0	0	0	0	0.5
1870	2561	0	0	0	0	0	0	0.5
1870	5549	0	0	0	0	0	0	0.5
1870	6351	0	0	0	0	0	0	0.5
1870	6242	0	0	0	0	0	0	0.5
1870	2793	0	0	0	0	0	0	0.5
1870	2339	0	0	0	0	0	0	0.5
1870	2947	0	0	0	0	0	0	0.5
1871	-1	0	0	0	0	0	0	0
1871	2756	0	0	0	0	0	0	0.5
1871	2947	0	0	0	0	0	0	0.5
1871	5549	0	0	0	0	0	0	0.5
1871	6351	0	0	0	0	0	0	0.5
1871	6242	0	0	0	0	0	0	0.5
1871	2793	0	0	0	0	0	0	0.5
1871	2339	0	0	0	0	0	0	0.5
1872	-1	0	0	0	0	0	0	0
1872	2756	0	0	0	0	0	0	0.5
1872	2947	0	0	0	0	0	0	0.5
1872	6393	0	0	0	0	0	0	0.5
1872	6351	0	0	0	0	0	0	0.5
1872	6242	0	0	0	0	0	0	0.5
1872	2793	0	0	0	0	0	0	0.5
1872	2339	0	0	0	0	0	0	0.5
1873	-1	0	0	0	0	0	0	0
1873	2756	0	0	0	0	0	0	0.5
1873	2947	0	0	0	0	0	0	0.5
1873	6393	0	0	0	0	0	0	0.5
1873	2339	0	0	0	0	0	0	0.5
1873	6242	0	0	0	0	0	0	0.5
1873	2793	0	0	0	0	0	0	0.5
1874	-1	0	0	0	0	0	0	0
1874	2756	0	0	0	0	0	0	0.5
1874	2947	0	0	0	0	0	0	0.5
1874	6393	0	0	0	0	0	0	0.5
1874	2339	0	0	0	0	0	0	0.5
1874	6242	0	0	0	0	0	0	0.5
1874	2793	0	0	0	0	0	0	0.5
1874	4936	0	0	0	0	0	0	0.5
1875	-1	0	0	0	0	0	0	0
1875	2756	0	0	0	0	0	0	0.5
1875	2947	0	0	0	0	0	0	0.5
1875	3665	0	0	0	0	0	0	0.5
1875	2339	0	0	0	0	0	0	0.5
1875	6242	0	0	0	0	0	0	0.5
1875	2793	0	0	0	0	0	0	0.5
1875	4936	0	0	0	0	0	0	0.5
1876	-1	0	0	0	0	0	0	0
1876	2756	0	0	0	0	0	0	0.5
