MODEL	VAR_ID	POST_BETA	POST_SE	MAINEFFS
3124	2043	0	0	1242
3124	47	0	0	3575
3124	2033	0	0	3718
3124	2039	0	0	3739
3124	2042	0	0	5092
3124	2030	0	0	5876
3124	2040	0	0	6922
3124	2044	0	0	7198
3124	2041	0	0	7296
3125	0	0	0	-1
3125	1172	0	0	1138
3125	2015	0	0	1703
3125	47	0	0	3575
3125	2033	0	0	3718
3125	2039	0	0	3739
3125	2042	0	0	5092
3125	2030	0	0	5876
3125	2040	0	0	6922
3125	2044	0	0	7198
3125	2041	0	0	7296
3126	0	0	0	-1
3126	1172	0	0	1138
3126	2015	0	0	1703
3126	47	0	0	3575
3126	2033	0	0	3718
3126	2039	0	0	3739
3126	2042	0	0	5092
3126	2030	0	0	5876
3126	2040	0	0	6922
3126	2044	0	0	7198
3127	0	0	0	-1
3127	1172	0	0	1138
3127	2015	0	0	1703
3127	47	0	0	3575
3127	2033	0	0	3718
3127	2039	0	0	3739
3127	2042	0	0	5092
3127	2040	0	0	6922
3127	2044	0	0	7198
3128	0	0	0	-1
3128	1172	0	0	1138
3128	2015	0	0	1703
3128	47	0	0	3575
3128	2033	0	0	3718
3128	2039	0	0	3739
3128	2042	0	0	5092
3128	2040	0	0	6922
3129	0	0	0	-1
3129	1172	0	0	1138
3129	2015	0	0	1703
3129	47	0	0	3575
3129	2033	0	0	3718
3129	2039	0	0	3739
3129	2040	0	0	6922
3130	0	0	0	-1
3130	1172	0	0	1138
3130	2015	0	0	1703
3130	47	0	0	3575
3130	2039	0	0	3739
3130	2045	0	0	5938
3130	2040	0	0	6922
3131	0	0	0	-1
3131	1172	0	0	1138
3131	2015	0	0	1703
3131	47	0	0	3575
3131	2039	0	0	3739
3131	2045	0	0	5938
3131	2046	0	0	5975
3131	2040	0	0	6922
3132	0	0	0	-1
3132	1172	0	0	1138
3132	2015	0	0	1703
3132	47	0	0	3575
3132	2045	0	0	5938
3132	2046	0	0	5975
3132	2040	0	0	6922
3133	0	0	0	-1
3133	2015	0	0	1703
3133	2047	0	0	2514
3133	47	0	0	3575
3133	2045	0	0	5938
3133	2046	0	0	5975
3133	2040	0	0	6922
3134	0	0	0	-1
3134	2015	0	0	1703
3134	2047	0	0	2514
3134	47	0	0	3575
3134	2048	0	0	3905
3134	2045	0	0	5938
3134	2046	0	0	5975
3135	0	0	0	-1
3135	2015	0	0	1703
3135	2047	0	0	2514
3135	1340	0	0	2633
3135	47	0	0	3575
3135	2045	0	0	5938
3135	2046	0	0	5975
3136	0	0	0	-1
3136	2049	0	0	645
3136	2015	0	0	1703
3136	2047	0	0	2514
3136	1340	0	0	2633
3136	2045	0	0	5938
3136	2046	0	0	5975
3137	0	0	0	-1
3137	2049	0	0	645
3137	2047	0	0	2514
3137	1340	0	0	2633
3137	2045	0	0	5938
3137	2046	0	0	5975
3137	2050	0	0	6375
3138	0	0	0	-1
3138	2051	0	0	182
3138	2049	0	0	645
3138	2047	0	0	2514
3138	1340	0	0	2633
3138	2045	0	0	5938
3138	2050	0	0	6375
3139	0	0	0	-1
3139	2051	0	0	182
3139	2049	0	0	645
3139	1526	0	0	2122
3139	2047	0	0	2514
3139	1340	0	0	2633
3139	2045	0	0	5938
3139	2050	0	0	6375
3140	0	0	0	-1
3140	1714	0	0	45
3140	2051	0	0	182
3140	2049	0	0	645
3140	1526	0	0	2122
3140	1340	0	0	2633
3140	2045	0	0	5938
3140	2050	0	0	6375
3141	0	0	0	-1
3141	1714	0	0	45
3141	2051	0	0	182
3141	2049	0	0	645
3141	1526	0	0	2122
3141	1340	0	0	2633
3141	2052	0	0	4262
3141	2045	0	0	5938
3141	2050	0	0	6375
3142	0	0	0	-1
3142	2051	0	0	182
3142	2049	0	0	645
3142	1526	0	0	2122
3142	1340	0	0	2633
3142	2052	0	0	4262
3142	2045	0	0	5938
3142	2053	0	0	6258
3142	2050	0	0	6375
3143	0	0	0	-1
3143	2051	0	0	182
3143	2049	0	0	645
3143	1526	0	0	2122
3143	1340	0	0	2633
3143	2052	0	0	4262
3143	1763	0	0	4742
3143	2045	0	0	5938
3143	2053	0	0	6258
3143	2050	0	0	6375
3144	0	0	0	-1
3144	2051	0	0	182
3144	2049	0	0	645
3144	1526	0	0	2122
3144	1340	0	0	2633
3144	2052	0	0	4262
3144	1763	0	0	4742
3144	2053	0	0	6258
3144	2050	0	0	6375
3145	0	0	0	-1
3145	2051	0	0	182
3145	2049	0	0	645
3145	1526	0	0	2122
3145	1340	0	0	2633
3145	2052	0	0	4262
3145	1763	0	0	4742
3145	2054	0	0	5325
3145	2053	0	0	6258
3145	2050	0	0	6375
3146	0	0	0	-1
3146	2051	0	0	182
3146	1526	0	0	2122
3146	1340	0	0	2633
3146	2055	0	0	2704
3146	2052	0	0	4262
3146	1763	0	0	4742
3146	2054	0	0	5325
3146	2053	0	0	6258
3146	2050	0	0	6375
3147	0	0	0	-1
3147	2051	0	0	182
3147	1526	0	0	2122
3147	1340	0	0	2633
3147	2055	0	0	2704
3147	2052	0	0	4262
3147	2054	0	0	5325
3147	2053	0	0	6258
3147	2050	0	0	6375
3148	0	0	0	-1
3148	2051	0	0	182
3148	1526	0	0	2122
3148	2056	0	0	2433
3148	1340	0	0	2633
3148	2055	0	0	2704
3148	2052	0	0	4262
3148	2054	0	0	5325
3148	2053	0	0	6258
3149	0	0	0	-1
3149	2051	0	0	182
3149	1526	0	0	2122
3149	1340	0	0	2633
3149	2055	0	0	2704
3149	2052	0	0	4262
3149	2054	0	0	5325
3149	2053	0	0	6258
3149	2057	0	0	6943
3150	0	0	0	-1
3150	2051	0	0	182
3150	1526	0	0	2122
3150	1340	0	0	2633
3150	2055	0	0	2704
3150	2052	0	0	4262
3150	2054	0	0	5325
3150	2057	0	0	6943
3151	0	0	0	-1
3151	2051	0	0	182
3151	1340	0	0	2633
3151	2055	0	0	2704
3151	2052	0	0	4262
3151	2058	0	0	4686
3151	2054	0	0	5325
3151	2057	0	0	6943
3152	0	0	0	-1
3152	2051	0	0	182
3152	1340	0	0	2633
3152	2055	0	0	2704
3152	2052	0	0	4262
3152	2058	0	0	4686
3152	2054	0	0	5325
3153	0	0	0	-1
3153	2051	0	0	182
3153	2059	0	0	1216
3153	1340	0	0	2633
3153	2055	0	0	2704
3153	2052	0	0	4262
3153	2058	0	0	4686
3153	2054	0	0	5325
3154	0	0	0	-1
3154	2051	0	0	182
3154	1340	0	0	2633
3154	2055	0	0	2704
3154	1472	0	0	2951
3154	2052	0	0	4262
3154	2058	0	0	4686
3154	2054	0	0	5325
3155	0	0	0	-1
3155	1340	0	0	2633
3155	2055	0	0	2704
3155	1472	0	0	2951
3155	2052	0	0	4262
3155	2060	0	0	4366
3155	2058	0	0	4686
3155	2054	0	0	5325
3156	0	0	0	-1
3156	1340	0	0	2633
3156	2055	0	0	2704
3156	2052	0	0	4262
3156	2060	0	0	4366
3156	2058	0	0	4686
3156	2054	0	0	5325
3156	987	0	0	5596
3157	0	0	0	-1
3157	1340	0	0	2633
3157	20	0	0	3622
3157	2052	0	0	4262
3157	2060	0	0	4366
3157	2058	0	0	4686
3157	2054	0	0	5325
3157	987	0	0	5596
3158	0	0	0	-1
3158	1340	0	0	2633
3158	20	0	0	3622
3158	2061	0	0	4201
3158	2052	0	0	4262
3158	2060	0	0	4366
3158	2058	0	0	4686
3158	2054	0	0	5325
3158	987	0	0	5596
3158	2062	0	0	2633 4201
3159	0	0	0	-1
3159	1340	0	0	2633
3159	20	0	0	3622
3159	2061	0	0	4201
3159	2052	0	0	4262
3159	2060	0	0	4366
3159	2058	0	0	4686
3159	987	0	0	5596
3159	2063	0	0	5837
3159	2062	0	0	2633 4201
3160	0	0	0	-1
3160	1340	0	0	2633
3160	2061	0	0	4201
3160	2052	0	0	4262
3160	2060	0	0	4366
3160	2058	0	0	4686
3160	2064	0	0	4781
3160	987	0	0	5596
3160	2063	0	0	5837
3160	2062	0	0	2633 4201
3161	0	0	0	-1
3161	1340	0	0	2633
3161	2061	0	0	4201
3161	2052	0	0	4262
3161	2060	0	0	4366
3161	2058	0	0	4686
3161	1763	0	0	4742
3161	2064	0	0	4781
3161	987	0	0	5596
3161	2063	0	0	5837
3162	0	0	0	-1
3162	1340	0	0	2633
3162	2061	0	0	4201
3162	2052	0	0	4262
3162	2060	0	0	4366
3162	2058	0	0	4686
3162	1763	0	0	4742
3162	2064	0	0	4781
3162	987	0	0	5596
3162	2063	0	0	5837
3162	2065	0	0	6852
3163	0	0	0	-1
3163	1340	0	0	2633
3163	2066	0	0	2775
3163	2061	0	0	4201
3163	2052	0	0	4262
3163	2060	0	0	4366
3163	2058	0	0	4686
3163	1763	0	0	4742
3163	2064	0	0	4781
3163	987	0	0	5596
3163	2063	0	0	5837
3163	2065	0	0	6852
3164	0	0	0	-1
3164	1340	0	0	2633
3164	2061	0	0	4201
3164	2052	0	0	4262
3164	2060	0	0	4366
3164	2058	0	0	4686
3164	1763	0	0	4742
3164	2064	0	0	4781
3164	987	0	0	5596
3164	2063	0	0	5837
3164	2065	0	0	6852
3164	2067	0	0	7266
3165	0	0	0	-1
3165	1340	0	0	2633
3165	2052	0	0	4262
3165	2060	0	0	4366
3165	2068	0	0	4440
3165	2058	0	0	4686
3165	1763	0	0	4742
3165	2064	0	0	4781
3165	987	0	0	5596
3165	2063	0	0	5837
3165	2065	0	0	6852
3165	2067	0	0	7266
3166	0	0	0	-1
3166	1340	0	0	2633
3166	2069	0	0	3682
3166	2052	0	0	4262
3166	2060	0	0	4366
3166	2068	0	0	4440
3166	2058	0	0	4686
3166	1763	0	0	4742
3166	2064	0	0	4781
3166	987	0	0	5596
3166	2063	0	0	5837
3166	2067	0	0	7266
3167	0	0	0	-1
3167	2069	0	0	3682
3167	2052	0	0	4262
3167	2060	0	0	4366
3167	2068	0	0	4440
3167	2058	0	0	4686
3167	1763	0	0	4742
3167	2064	0	0	4781
3167	987	0	0	5596
3167	2063	0	0	5837
3167	2067	0	0	7266
3168	0	0	0	-1
3168	2052	0	0	4262
3168	2060	0	0	4366
3168	2068	0	0	4440
3168	2058	0	0	4686
3168	1763	0	0	4742
3168	2064	0	0	4781
3168	987	0	0	5596
3168	2063	0	0	5837
3168	2067	0	0	7266
3169	0	0	0	-1
3169	2052	0	0	4262
3169	2060	0	0	4366
3169	2068	0	0	4440
3169	2058	0	0	4686
3169	1763	0	0	4742
3169	2064	0	0	4781
3169	2063	0	0	5837
3169	2070	0	0	6771
3169	2067	0	0	7266
3170	0	0	0	-1
3170	2052	0	0	4262
3170	2060	0	0	4366
3170	2068	0	0	4440
3170	2058	0	0	4686
3170	1763	0	0	4742
3170	2064	0	0	4781
3170	1320	0	0	4936
3170	2063	0	0	5837
3170	2067	0	0	7266
3171	0	0	0	-1
3171	2060	0	0	4366
3171	2068	0	0	4440
3171	2058	0	0	4686
3171	1763	0	0	4742
3171	2064	0	0	4781
3171	1320	0	0	4936
3171	2063	0	0	5837
3171	2067	0	0	7266
3172	0	0	0	-1
3172	2071	0	0	2385
3172	2060	0	0	4366
3172	2068	0	0	4440
3172	2058	0	0	4686
3172	1763	0	0	4742
3172	2064	0	0	4781
3172	1320	0	0	4936
3172	2063	0	0	5837
3172	2067	0	0	7266
3172	2072	0	0	2385 4781
3173	0	0	0	-1
3173	2073	0	0	693
3173	2071	0	0	2385
3173	2060	0	0	4366
3173	2068	0	0	4440
3173	2058	0	0	4686
3173	1763	0	0	4742
3173	2064	0	0	4781
3173	1320	0	0	4936
3173	2063	0	0	5837
3173	2067	0	0	7266
3173	2072	0	0	2385 4781
3174	0	0	0	-1
3174	2073	0	0	693
3174	2071	0	0	2385
3174	2060	0	0	4366
3174	2068	0	0	4440
3174	2058	0	0	4686
3174	1763	0	0	4742
3174	2064	0	0	4781
3174	1320	0	0	4936
3174	2074	0	0	4939
3174	2067	0	0	7266
3174	2072	0	0	2385 4781
3175	0	0	0	-1
3175	2071	0	0	2385
3175	2075	0	0	2622
3175	2060	0	0	4366
3175	2068	0	0	4440
3175	2058	0	0	4686
3175	1763	0	0	4742
3175	2064	0	0	4781
3175	1320	0	0	4936
3175	2074	0	0	4939
3175	2067	0	0	7266
3175	2072	0	0	2385 4781
3176	0	0	0	-1
3176	2076	0	0	247
3176	2071	0	0	2385
3176	2060	0	0	4366
3176	2068	0	0	4440
3176	2058	0	0	4686
3176	1763	0	0	4742
3176	2064	0	0	4781
3176	1320	0	0	4936
3176	2074	0	0	4939
3176	2067	0	0	7266
3176	2072	0	0	2385 4781
3177	0	0	0	-1
3177	2076	0	0	247
3177	2077	0	0	1471
3177	2071	0	0	2385
3177	2060	0	0	4366
3177	2068	0	0	4440
3177	2058	0	0	4686
3177	1763	0	0	4742
3177	2064	0	0	4781
3177	1320	0	0	4936
3177	2067	0	0	7266
3177	2072	0	0	2385 4781
3178	0	0	0	-1
3178	2076	0	0	247
3178	2077	0	0	1471
3178	2071	0	0	2385
3178	1315	0	0	2756
3178	2068	0	0	4440
3178	2058	0	0	4686
3178	1763	0	0	4742
3178	2064	0	0	4781
3178	1320	0	0	4936
3178	2067	0	0	7266
3178	2072	0	0	2385 4781
3179	0	0	0	-1
3179	2076	0	0	247
3179	2078	0	0	1332
3179	2077	0	0	1471
3179	2071	0	0	2385
3179	1315	0	0	2756
3179	2068	0	0	4440
3179	2058	0	0	4686
3179	1763	0	0	4742
3179	2064	0	0	4781
3179	1320	0	0	4936
3179	2072	0	0	2385 4781
3180	0	0	0	-1
3180	2076	0	0	247
3180	2079	0	0	614
3180	2078	0	0	1332
3180	2077	0	0	1471
3180	2071	0	0	2385
3180	1315	0	0	2756
3180	2068	0	0	4440
3180	2058	0	0	4686
3180	1763	0	0	4742
3180	2064	0	0	4781
3180	1320	0	0	4936
3180	2072	0	0	2385 4781
3181	0	0	0	-1
3181	2079	0	0	614
3181	2078	0	0	1332
3181	2077	0	0	1471
3181	2071	0	0	2385
3181	1315	0	0	2756
3181	2068	0	0	4440
3181	2058	0	0	4686
3181	1763	0	0	4742
3181	2064	0	0	4781
3181	1320	0	0	4936
3181	2072	0	0	2385 4781
3182	0	0	0	-1
3182	2079	0	0	614
3182	2080	0	0	1220
3182	2078	0	0	1332
3182	2077	0	0	1471
3182	2071	0	0	2385
3182	1315	0	0	2756
3182	2068	0	0	4440
3182	2058	0	0	4686
3182	1763	0	0	4742
3182	2064	0	0	4781
3182	2072	0	0	2385 4781
3183	0	0	0	-1
3183	2079	0	0	614
3183	2080	0	0	1220
3183	2078	0	0	1332
3183	2077	0	0	1471
3183	2071	0	0	2385
3183	782	0	0	2580
3183	1315	0	0	2756
3183	2068	0	0	4440
3183	2058	0	0	4686
3183	1763	0	0	4742
3183	2064	0	0	4781
3184	0	0	0	-1
3184	2079	0	0	614
3184	2080	0	0	1220
3184	2077	0	0	1471
3184	2071	0	0	2385
3184	782	0	0	2580
3184	1315	0	0	2756
3184	2081	0	0	3916
3184	2068	0	0	4440
3184	2058	0	0	4686
3184	1763	0	0	4742
3184	2064	0	0	4781
3185	0	0	0	-1
3185	2079	0	0	614
3185	2080	0	0	1220
3185	2077	0	0	1471
3185	2071	0	0	2385
3185	782	0	0	2580
3185	1315	0	0	2756
3185	2082	0	0	3228
3185	2068	0	0	4440
3185	2058	0	0	4686
3185	1763	0	0	4742
3185	2064	0	0	4781
3186	0	0	0	-1
3186	2079	0	0	614
3186	2080	0	0	1220
3186	2077	0	0	1471
3186	2071	0	0	2385
3186	782	0	0	2580
3186	1315	0	0	2756
3186	2082	0	0	3228
3186	2068	0	0	4440
3186	1763	0	0	4742
3186	2064	0	0	4781
3186	627	0	0	7315
3187	0	0	0	-1
3187	2079	0	0	614
3187	2080	0	0	1220
3187	2077	0	0	1471
3187	2083	0	0	2358
3187	2071	0	0	2385
3187	782	0	0	2580
3187	1315	0	0	2756
3187	2082	0	0	3228
3187	1763	0	0	4742
3187	2064	0	0	4781
3187	627	0	0	7315
3188	0	0	0	-1
3188	2079	0	0	614
3188	2080	0	0	1220
3188	2083	0	0	2358
3188	2071	0	0	2385
3188	782	0	0	2580
3188	1315	0	0	2756
3188	2082	0	0	3228
3188	1763	0	0	4742
3188	2064	0	0	4781
3188	627	0	0	7315
3189	0	0	0	-1
3189	2079	0	0	614
3189	2080	0	0	1220
3189	1949	0	0	1342
3189	2083	0	0	2358
3189	2071	0	0	2385
3189	782	0	0	2580
3189	1315	0	0	2756
3189	2082	0	0	3228
3189	2064	0	0	4781
3189	627	0	0	7315
3190	0	0	0	-1
3190	2079	0	0	614
3190	1949	0	0	1342
3190	2083	0	0	2358
3190	2071	0	0	2385
3190	782	0	0	2580
3190	1315	0	0	2756
3190	2082	0	0	3228
3190	2064	0	0	4781
3190	2084	0	0	5167
3190	627	0	0	7315
3191	0	0	0	-1
3191	1949	0	0	1342
3191	2083	0	0	2358
3191	2071	0	0	2385
3191	782	0	0	2580
3191	1315	0	0	2756
3191	2082	0	0	3228
3191	2064	0	0	4781
3191	2084	0	0	5167
3191	627	0	0	7315
3192	0	0	0	-1
3192	1949	0	0	1342
3192	2083	0	0	2358
3192	2071	0	0	2385
3192	782	0	0	2580
3192	1315	0	0	2756
3192	2082	0	0	3228
3192	2085	0	0	4424
3192	2064	0	0	4781
3192	2084	0	0	5167
3192	627	0	0	7315
3193	0	0	0	-1
3193	1949	0	0	1342
3193	2083	0	0	2358
3193	2071	0	0	2385
3193	782	0	0	2580
3193	1315	0	0	2756
3193	2082	0	0	3228
3193	2085	0	0	4424
3193	2064	0	0	4781
3193	2084	0	0	5167
3193	2086	0	0	6565
3193	627	0	0	7315
3193	2087	0	0	4781 6565
3194	0	0	0	-1
3194	1949	0	0	1342
3194	2083	0	0	2358
3194	2071	0	0	2385
3194	782	0	0	2580
3194	1315	0	0	2756
3194	2082	0	0	3228
3194	2085	0	0	4424
3194	2064	0	0	4781
3194	2084	0	0	5167
3194	2086	0	0	6565
3194	627	0	0	7315
3194	2087	0	0	4781 6565
3195	0	0	0	-1
3195	2088	0	0	208
3195	1949	0	0	1342
3195	2083	0	0	2358
3195	2071	0	0	2385
3195	782	0	0	2580
3195	1315	0	0	2756
3195	2082	0	0	3228
3195	2085	0	0	4424
3195	2064	0	0	4781
3195	2084	0	0	5167
3195	2086	0	0	6565
3195	627	0	0	7315
3195	2087	0	0	4781 6565
3196	0	0	0	-1
3196	2088	0	0	208
3196	1949	0	0	1342
3196	2083	0	0	2358
3196	2071	0	0	2385
3196	1315	0	0	2756
3196	2082	0	0	3228
3196	2085	0	0	4424
3196	2064	0	0	4781
3196	2084	0	0	5167
3196	2086	0	0	6565
3196	627	0	0	7315
3196	2087	0	0	4781 6565
3197	0	0	0	-1
3197	2088	0	0	208
3197	1949	0	0	1342
3197	2083	0	0	2358
3197	2071	0	0	2385
3197	1315	0	0	2756
3197	2082	0	0	3228
3197	2085	0	0	4424
3197	2064	0	0	4781
3197	2086	0	0	6565
3197	627	0	0	7315
3197	2087	0	0	4781 6565
3198	0	0	0	-1
3198	2088	0	0	208
3198	1949	0	0	1342
3198	2083	0	0	2358
3198	2071	0	0	2385
3198	1315	0	0	2756
3198	2085	0	0	4424
3198	2064	0	0	4781
3198	2089	0	0	4944
3198	2086	0	0	6565
3198	627	0	0	7315
3198	2087	0	0	4781 6565
3199	0	0	0	-1
3199	2088	0	0	208
3199	1949	0	0	1342
3199	2083	0	0	2358
3199	2071	0	0	2385
3199	1315	0	0	2756
3199	1905	0	0	2943
3199	2085	0	0	4424
3199	2064	0	0	4781
3199	2089	0	0	4944
3199	2086	0	0	6565
3199	627	0	0	7315
3199	2087	0	0	4781 6565
3200	0	0	0	-1
3200	2088	0	0	208
3200	1949	0	0	1342
3200	2083	0	0	2358
3200	2071	0	0	2385
3200	1315	0	0	2756
3200	1905	0	0	2943
3200	2085	0	0	4424
3200	2064	0	0	4781
3200	2089	0	0	4944
3200	2086	0	0	6565
3200	627	0	0	7315
3200	2087	0	0	4781 6565
3201	0	0	0	-1
3201	2088	0	0	208
3201	2090	0	0	992
3201	1949	0	0	1342
3201	2083	0	0	2358
3201	1315	0	0	2756
3201	1905	0	0	2943
3201	2085	0	0	4424
3201	2064	0	0	4781
3201	2089	0	0	4944
3201	2086	0	0	6565
3201	627	0	0	7315
3201	2087	0	0	4781 6565
3202	0	0	0	-1
3202	2091	0	0	12
3202	2090	0	0	992
3202	1949	0	0	1342
3202	2083	0	0	2358
3202	1315	0	0	2756
3202	1905	0	0	2943
3202	2085	0	0	4424
3202	2064	0	0	4781
3202	2089	0	0	4944
3202	2086	0	0	6565
3202	627	0	0	7315
3202	2087	0	0	4781 6565
3203	0	0	0	-1
3203	2091	0	0	12
3203	2090	0	0	992
3203	337	0	0	1336
3203	1949	0	0	1342
3203	2083	0	0	2358
3203	1905	0	0	2943
3203	2085	0	0	4424
3203	2064	0	0	4781
3203	2089	0	0	4944
3203	2086	0	0	6565
3203	627	0	0	7315
3203	2087	0	0	4781 6565
3204	0	0	0	-1
3204	2091	0	0	12
3204	2090	0	0	992
3204	337	0	0	1336
3204	1949	0	0	1342
3204	2083	0	0	2358
3204	1905	0	0	2943
3204	2092	0	0	3492
3204	2085	0	0	4424
3204	2064	0	0	4781
3204	2089	0	0	4944
3204	2086	0	0	6565
3204	627	0	0	7315
3204	2087	0	0	4781 6565
3205	0	0	0	-1
3205	2091	0	0	12
3205	2090	0	0	992
3205	337	0	0	1336
3205	2083	0	0	2358
3205	1905	0	0	2943
3205	2092	0	0	3492
3205	2085	0	0	4424
3205	2064	0	0	4781
3205	2093	0	0	4841
3205	2089	0	0	4944
3205	2086	0	0	6565
3205	627	0	0	7315
3205	2087	0	0	4781 6565
3206	0	0	0	-1
3206	2091	0	0	12
3206	2090	0	0	992
3206	337	0	0	1336
3206	2094	0	0	1677
3206	2083	0	0	2358
3206	2092	0	0	3492
3206	2085	0	0	4424
3206	2064	0	0	4781
3206	2093	0	0	4841
3206	2089	0	0	4944
3206	2086	0	0	6565
3206	627	0	0	7315
3206	2087	0	0	4781 6565
3207	0	0	0	-1
3207	2091	0	0	12
3207	2090	0	0	992
3207	337	0	0	1336
3207	2094	0	0	1677
3207	2083	0	0	2358
3207	2092	0	0	3492
3207	2085	0	0	4424
3207	2064	0	0	4781
3207	2093	0	0	4841
3207	2089	0	0	4944
3207	2086	0	0	6565
3207	627	0	0	7315
3208	0	0	0	-1
3208	2091	0	0	12
3208	2090	0	0	992
3208	2094	0	0	1677
3208	2083	0	0	2358
3208	2092	0	0	3492
3208	2095	0	0	3633
3208	2085	0	0	4424
3208	2064	0	0	4781
3208	2093	0	0	4841
3208	2089	0	0	4944
3208	2086	0	0	6565
3208	627	0	0	7315
3209	0	0	0	-1
3209	2091	0	0	12
3209	2090	0	0	992
3209	2094	0	0	1677
3209	2083	0	0	2358
3209	2092	0	0	3492
3209	2095	0	0	3633
3209	2085	0	0	4424
3209	2064	0	0	4781
3209	2093	0	0	4841
3209	2086	0	0	6565
3209	627	0	0	7315
3210	0	0	0	-1
3210	2091	0	0	12
3210	2090	0	0	992
3210	2094	0	0	1677
3210	2083	0	0	2358
3210	2092	0	0	3492
3210	2095	0	0	3633
3210	2085	0	0	4424
3210	2064	0	0	4781
3210	2093	0	0	4841
3210	2086	0	0	6565
3211	0	0	0	-1
3211	2091	0	0	12
3211	2090	0	0	992
3211	2094	0	0	1677
3211	2083	0	0	2358
3211	2092	0	0	3492
3211	2085	0	0	4424
3211	2064	0	0	4781
3211	2093	0	0	4841
3211	2086	0	0	6565
3212	0	0	0	-1
3212	2091	0	0	12
3212	2090	0	0	992
3212	2096	0	0	1463
3212	2094	0	0	1677
3212	2083	0	0	2358
3212	2092	0	0	3492
3212	2085	0	0	4424
3212	2064	0	0	4781
3212	2093	0	0	4841
3212	2086	0	0	6565
3213	0	0	0	-1
3213	2091	0	0	12
3213	2090	0	0	992
3213	2094	0	0	1677
3213	2083	0	0	2358
3213	2092	0	0	3492
3213	2085	0	0	4424
3213	2064	0	0	4781
3213	2093	0	0	4841
3213	2086	0	0	6565
3214	0	0	0	-1
3214	2091	0	0	12
3214	2090	0	0	992
3214	2094	0	0	1677
3214	2083	0	0	2358
3214	2092	0	0	3492
3214	2097	0	0	4313
3214	2085	0	0	4424
3214	2064	0	0	4781
3214	2093	0	0	4841
3214	2086	0	0	6565
3215	0	0	0	-1
3215	2091	0	0	12
3215	2090	0	0	992
3215	2094	0	0	1677
3215	2083	0	0	2358
3215	2092	0	0	3492
3215	2097	0	0	4313
3215	2085	0	0	4424
3215	2064	0	0	4781
3215	2086	0	0	6565
3216	0	0	0	-1
3216	2091	0	0	12
3216	2090	0	0	992
3216	2094	0	0	1677
3216	2083	0	0	2358
3216	2092	0	0	3492
3216	2097	0	0	4313
3216	2085	0	0	4424
3216	2098	0	0	4696
3216	2064	0	0	4781
3216	2086	0	0	6565
3217	0	0	0	-1
3217	2091	0	0	12
3217	929	0	0	815
3217	2090	0	0	992
3217	2094	0	0	1677
3217	2083	0	0	2358
3217	2092	0	0	3492
3217	2097	0	0	4313
3217	2085	0	0	4424
3217	2098	0	0	4696
3217	2064	0	0	4781
3217	2086	0	0	6565
3218	0	0	0	-1
3218	2091	0	0	12
3218	929	0	0	815
3218	2090	0	0	992
3218	2094	0	0	1677
3218	2099	0	0	1789
3218	2083	0	0	2358
3218	2097	0	0	4313
3218	2085	0	0	4424
3218	2098	0	0	4696
3218	2064	0	0	4781
3218	2086	0	0	6565
3219	0	0	0	-1
3219	2091	0	0	12
3219	929	0	0	815
3219	2090	0	0	992
3219	2094	0	0	1677
3219	2099	0	0	1789
3219	2083	0	0	2358
3219	2100	0	0	3443
3219	2097	0	0	4313
3219	2085	0	0	4424
3219	2098	0	0	4696
3219	2086	0	0	6565
3220	0	0	0	-1
3220	2091	0	0	12
3220	2101	0	0	362
3220	929	0	0	815
3220	2090	0	0	992
3220	2094	0	0	1677
3220	2099	0	0	1789
3220	2083	0	0	2358
3220	2100	0	0	3443
3220	2097	0	0	4313
3220	2085	0	0	4424
3220	2098	0	0	4696
3220	2086	0	0	6565
3221	0	0	0	-1
3221	2091	0	0	12
3221	2101	0	0	362
3221	929	0	0	815
3221	2090	0	0	992
3221	2094	0	0	1677
3221	2099	0	0	1789
3221	2083	0	0	2358
3221	2100	0	0	3443
3221	2097	0	0	4313
3221	2098	0	0	4696
3221	2086	0	0	6565
3221	2102	0	0	6880
3222	0	0	0	-1
3222	2091	0	0	12
3222	2101	0	0	362
3222	929	0	0	815
3222	2090	0	0	992
3222	2094	0	0	1677
3222	2083	0	0	2358
3222	2100	0	0	3443
3222	2097	0	0	4313
3222	2098	0	0	4696
3222	2103	0	0	6273
3222	2086	0	0	6565
3222	2102	0	0	6880
3223	0	0	0	-1
3223	2091	0	0	12
3223	2101	0	0	362
3223	929	0	0	815
3223	2090	0	0	992
3223	2094	0	0	1677
3223	2104	0	0	2026
3223	2083	0	0	2358
3223	2100	0	0	3443
3223	2097	0	0	4313
3223	2098	0	0	4696
3223	2086	0	0	6565
3223	2102	0	0	6880
3224	0	0	0	-1
3224	2091	0	0	12
3224	2101	0	0	362
3224	929	0	0	815
3224	2090	0	0	992
3224	2094	0	0	1677
3224	2104	0	0	2026
3224	2083	0	0	2358
3224	2097	0	0	4313
3224	2098	0	0	4696
3224	2086	0	0	6565
3224	2105	0	0	6668
3224	2102	0	0	6880
3225	0	0	0	-1
3225	2091	0	0	12
3225	2101	0	0	362
3225	929	0	0	815
3225	2094	0	0	1677
3225	2104	0	0	2026
3225	2083	0	0	2358
3225	2097	0	0	4313
3225	2098	0	0	4696
3225	1618	0	0	5887
3225	2086	0	0	6565
3225	2105	0	0	6668
3225	2102	0	0	6880
3226	0	0	0	-1
3226	2091	0	0	12
3226	2101	0	0	362
3226	929	0	0	815
3226	2094	0	0	1677
